"X","Y"
4.90697815175097,-4.06800115962497
6.58855517815968,-4.40356211906922
4.37400680176136,-5.30663148970682
5.70029528394571,-4.51077659636286
5.66712417685762,-4.5414712209358
4.76938541756795,-5.24187117132214
5.38755315560103,-5.62169104339488
5.82533714001943,-3.82614192893851
4.27481983927408,-4.31183550971499
4.19550439857324,-5.54882553446511
6.2188017484249,-3.2458984019767
4.41969478000779,-4.67835603385664
5.08231902557055,-6.96621891100552
5.42773672810707,-5.10402172759919
5.12807697202582,-4.43113885368963
4.42073978462591,-4.45210573115791
5.27671933511664,-4.22825683551072
4.49514360716181,-4.36981439097961
5.13538275042042,-5.12971180176976
5.26463472863708,-4.25279279804805
6.84609462226126,-4.18191663697911
4.39879883105251,-5.36199913433035
